tick,spread,pb2_mid,nav,SMA_10,SMA_20,SMA_50,SMA_100
7748,74.0,30570.0,30496.0,71.6,72.15,71.02,71.145
7749,72.5,30568.5,30496.0,71.2,72.125,71.0,71.14
7750,74.5,30568.5,30494.0,71.5,72.3,71.03,71.14
7751,75.0,30569.0,30494.0,72.3,72.325,70.97,71.155
7752,79.5,30574.5,30495.0,73.5,72.55,71.11,71.21
7753,79.5,30574.5,30495.0,74.3,72.95,71.25,71.29
7754,78.5,30572.5,30494.0,75.2,73.25,71.35,71.34
7755,80.5,30575.5,30495.0,75.95,73.6,71.47,71.435
7756,80.5,30573.5,30493.0,76.8,74.1,71.57,71.51
7757,78.0,30572.0,30494.0,77.25,74.35,71.64,71.56
7758,74.0,30568.0,30494.0,77.25,74.425,71.7,71.605
7759,75.0,30569.0,30494.0,77.5,74.35,71.83,71.71
7760,76.5,30570.5,30494.0,77.7,74.6,71.99,71.845
7761,72.5,30566.5,30494.0,77.45,74.875,72.14,71.935
7762,71.5,30565.5,30494.0,76.65,75.075,72.26,72.005
7763,72.0,30566.0,30494.0,75.9,75.1,72.39,72.07
7764,76.0,30568.0,30492.0,75.65,75.425,72.51,72.22
7765,75.5,30566.5,30491.0,75.15,75.55,72.66,72.34
7766,76.5,30564.5,30488.0,74.75,75.775,72.79,72.46
7767,77.0,30565.0,30488.0,74.65,75.95,72.92,72.57
7768,78.5,30565.5,30487.0,75.1,76.175,73.16,72.685
7769,74.5,30561.5,30487.0,75.05,76.275,73.32,72.745
7770,74.0,30562.0,30488.0,74.8,76.25,73.42,72.81
7771,74.0,30567.0,30493.0,74.95,76.2,73.62,72.905
7772,77.0,30573.0,30496.0,75.5,76.075,73.82,72.98
7773,77.5,30575.5,30498.0,76.05,75.975,74.03,73.04
7774,75.5,30573.5,30498.0,76.0,75.825,74.17,73.095
7775,77.5,30575.5,30498.0,76.2,75.675,74.26,73.135
7776,71.0,30577.0,30506.0,75.65,75.2,74.21,73.11
7777,71.5,30574.5,30503.0,75.1,74.875,74.2,73.07
7778,70.0,30573.0,30503.0,74.25,74.675,74.18,72.98
7779,71.0,30573.0,30502.0,73.9,74.475,74.14,72.895
7780,69.5,30573.5,30504.0,73.45,74.125,74.11,72.795
7781,73.5,30573.5,30500.0,73.4,74.175,74.09,72.745
7782,74.0,30574.0,30500.0,73.1,74.3,74.07,72.71
7783,74.5,30574.5,30500.0,72.8,74.425,74.13,72.72
7784,74.5,30574.5,30500.0,72.7,74.35,74.17,72.745
7785,77.5,30577.5,30500.0,72.7,74.45,74.25,72.83
7786,72.0,30572.0,30500.0,72.8,74.225,74.28,72.85
7787,72.5,30572.5,30500.0,72.9,74.0,74.27,72.865
7788,72.5,30572.5,30500.0,73.15,73.7,74.27,72.885
7789,76.0,30574.0,30498.0,73.65,73.775,74.26,72.93
7790,75.5,30573.5,30498.0,74.25,73.85,74.34,72.98
7791,73.5,30571.5,30498.0,74.25,73.825,74.47,73.01
7792,73.5,30570.5,30497.0,74.2,73.65,74.59,73.035
7793,71.5,30569.5,30498.0,73.9,73.35,74.59,72.98
7794,69.5,30567.5,30498.0,73.4,73.05,74.59,72.885
7795,70.5,30566.5,30496.0,72.7,72.7,74.54,72.825
7796,69.5,30563.5,30494.0,72.45,72.625,74.49,72.78
7797,68.0,30563.0,30495.0,72.0,72.45,74.38,72.705
7798,68.5,30560.5,30492.0,71.6,72.375,74.27,72.645
7799,64.0,30555.0,30491.0,70.4,72.025,74.1,72.55
7800,63.5,30554.5,30491.0,69.2,71.725,73.88,72.455
7801,63.5,30550.5,30487.0,68.2,71.225,73.65,72.31
7802,62.0,30552.0,30490.0,67.05,70.625,73.3,72.205
7803,64.5,30553.5,30489.0,66.35,70.125,73.0,72.125
7804,65.0,30554.0,30489.0,65.9,69.65,72.73,72.04
7805,64.5,30553.5,30489.0,65.3,69.0,72.41,71.94
7806,60.0,30550.0,30490.0,64.35,68.4,72.0,71.785
7807,60.5,30550.5,30490.0,63.6,67.8,71.65,71.645
7808,60.5,30550.5,30490.0,62.8,67.2,71.38,71.54
7809,58.0,30550.0,30492.0,62.2,66.3,71.04,71.435
7810,54.5,30549.5,30495.0,61.3,65.25,70.6,71.295
7811,57.0,30555.0,30498.0,60.65,64.425,70.29,71.215
7812,56.0,30553.0,30497.0,60.05,63.55,69.98,71.12
7813,59.0,30554.0,30495.0,59.5,62.925,69.72,71.055
7814,60.5,30554.5,30494.0,59.05,62.475,69.41,70.96
7815,58.0,30552.0,30494.0,58.4,61.85,69.06,70.86
7816,58.5,30552.5,30494.0,58.25,61.3,68.7,70.745
7817,55.5,30549.5,30494.0,57.75,60.675,68.27,70.595
7818,56.5,30550.5,30494.0,57.35,60.075,67.83,70.495
7819,56.0,30549.0,30493.0,57.15,59.675,67.46,70.39
7820,55.5,30548.5,30493.0,57.25,59.275,67.09,70.255
7821,53.0,30545.0,30492.0,56.85,58.75,66.67,70.145
7822,53.5,30547.5,30494.0,56.6,58.325,66.2,70.01
7823,50.5,30543.5,30493.0,55.75,57.625,65.66,69.845
7824,49.0,30542.0,30493.0,54.6,56.825,65.13,69.65
7825,49.0,30543.0,30494.0,53.7,56.05,64.56,69.41
7826,48.5,30542.5,30494.0,52.7,55.475,64.11,69.16
7827,47.0,30541.0,30494.0,51.85,54.8,63.62,68.91
7828,52.5,30546.5,30494.0,51.45,54.4,63.27,68.725
7829,49.5,30543.5,30494.0,50.8,53.975,62.84,68.49
7830,48.5,30542.5,30494.0,50.1,53.675,62.42,68.265
7831,50.5,30544.5,30494.0,49.85,53.35,61.96,68.025
7832,49.5,30543.5,30494.0,49.45,53.025,61.47,67.77
7833,53.0,30546.0,30493.0,49.7,52.725,61.04,67.585
7834,54.0,30547.0,30493.0,50.2,52.4,60.63,67.4
7835,51.0,30546.0,30495.0,50.4,52.05,60.1,67.175
7836,54.0,30551.0,30497.0,50.95,51.825,59.74,67.01
7837,54.0,30552.0,30498.0,51.65,51.75,59.37,66.82
7838,54.0,30550.0,30496.0,51.8,51.625,59.0,66.635
7839,54.5,30550.5,30496.0,52.3,51.55,58.57,66.415
7840,57.0,30551.0,30494.0,53.15,51.625,58.2,66.27
7841,55.0,30552.0,30497.0,53.6,51.725,57.83,66.15
7842,52.0,30552.0,30500.0,53.85,51.65,57.4,65.995
7843,53.0,30556.0,30503.0,53.85,51.775,57.03,65.81
7844,54.5,30557.5,30503.0,53.9,52.05,56.73,65.66
7845,54.0,30560.0,30506.0,54.2,52.3,56.4,65.47
7846,55.5,30560.5,30505.0,54.35,52.65,56.12,65.305
7847,55.5,30561.5,30506.0,54.5,53.075,55.87,65.125
7848,55.5,30565.5,30510.0,54.65,53.225,55.61,64.94
7849,54.5,30563.5,30509.0,54.65,53.475,55.42,64.76
7850,50.5,30558.5,30508.0,54.0,53.575,55.16,64.52
7851,50.5,30558.5,30508.0,53.55,53.575,54.9,64.275
7852,49.5,30556.5,30507.0,53.3,53.575,54.65,63.975
7853,50.0,30558.0,30508.0,53.0,53.425,54.36,63.68
7854,50.0,30557.0,30507.0,52.55,53.225,54.06,63.395
7855,49.5,30552.5,30503.0,52.1,53.15,53.76,63.085
7856,45.5,30548.5,30503.0,51.1,52.725,53.47,62.735
7857,46.0,30549.0,30503.0,50.15,52.325,53.18,62.415
7858,46.0,30550.0,30504.0,49.2,51.925,52.89,62.135
7859,43.5,30547.5,30504.0,48.1,51.375,52.6,61.82
7860,44.5,30548.5,30504.0,47.5,50.75,52.4,61.5
7861,41.5,30545.5,30504.0,46.6,50.075,52.09,61.19
7862,39.0,30543.0,30504.0,45.55,49.425,51.75,60.865
7863,42.0,30544.0,30502.0,44.75,48.875,51.41,60.565
7864,42.5,30544.5,30502.0,44.0,48.275,51.05,60.23
7865,44.5,30545.5,30501.0,43.5,47.8,50.78,59.92
7866,47.0,30549.0,30502.0,43.65,47.375,50.55,59.625
7867,45.0,30547.0,30502.0,43.55,46.85,50.34,59.305
7868,47.0,30549.0,30502.0,43.65,46.425,50.15,58.99
7869,45.5,30547.5,30502.0,43.85,45.975,49.94,58.7
7870,43.0,30546.0,30503.0,43.7,45.6,49.69,58.39
7871,41.0,30546.0,30505.0,43.65,45.125,49.45,58.06
7872,39.0,30547.0,30508.0,43.65,44.6,49.16,57.68
7873,42.0,30548.0,30506.0,43.65,44.2,48.99,57.325
7874,39.5,30545.5,30506.0,43.35,43.675,48.8,56.965
7875,40.0,30546.0,30506.0,42.9,43.2,48.62,56.59
7876,35.0,30541.0,30506.0,41.7,42.675,48.35,56.23
7877,36.5,30541.5,30505.0,40.85,42.2,48.14,55.88
7878,37.5,30542.5,30505.0,39.9,41.775,47.84,55.555
7879,33.5,30539.5,30506.0,38.7,41.275,47.52,55.18
7880,36.0,30542.0,30506.0,38.0,40.85,47.27,54.845
7881,34.0,30539.0,30505.0,37.3,40.475,46.94,54.45
7882,36.5,30541.5,30505.0,37.05,40.35,46.68,54.075
7883,35.5,30539.5,30504.0,36.4,40.025,46.33,53.685
7884,33.5,30537.5,30504.0,35.8,39.575,45.92,53.275
7885,31.0,30535.0,30504.0,34.9,38.9,45.52,52.81
7886,27.0,30532.0,30505.0,34.1,37.9,44.98,52.36
7887,25.5,30529.5,30504.0,33.0,36.925,44.41,51.89
7888,25.5,30528.5,30503.0,31.8,35.85,43.84,51.42
7889,26.0,30528.0,30502.0,31.05,34.875,43.27,50.92
7890,24.0,30525.0,30501.0,29.85,33.925,42.61,50.405
7891,24.5,30524.5,30500.0,28.9,33.1,42.0,49.915
7892,26.5,30526.5,30500.0,27.9,32.475,41.49,49.445
7893,26.5,30526.5,30500.0,27.0,31.7,40.96,48.995
7894,29.0,30529.0,30500.0,26.55,31.175,40.45,48.59
7895,28.0,30528.0,30500.0,26.25,30.575,39.93,48.165
7896,28.0,30528.0,30500.0,26.35,30.225,39.38,47.75
7897,32.0,30532.0,30500.0,27.0,30.0,38.91,47.39
7898,33.5,30533.5,30500.0,27.8,29.8,38.47,47.04
7899,33.0,30533.0,30500.0,28.5,29.775,38.04,46.73
7900,32.0,30532.0,30500.0,29.3,29.575,37.67,46.415
7901,31.0,30531.0,30500.0,29.95,29.425,37.28,46.09
7902,30.0,30536.0,30506.0,30.3,29.1,36.89,45.77
7903,31.0,30538.0,30507.0,30.75,28.875,36.51,45.435
7904,28.5,30534.5,30506.0,30.7,28.625,36.08,45.07
7905,29.5,30533.5,30504.0,30.85,28.55,35.68,44.72
7906,31.5,30534.5,30503.0,31.2,28.775,35.4,44.435
7907,31.5,30534.5,30503.0,31.15,29.075,35.11,44.145
7908,33.0,30537.0,30504.0,31.1,29.45,34.85,43.87
7909,33.0,30537.0,30504.0,31.1,29.8,34.64,43.62
7910,34.5,30538.5,30504.0,31.35,30.325,34.44,43.42
7911,32.0,30535.0,30503.0,31.45,30.7,34.25,43.17
7912,33.5,30536.5,30503.0,31.8,31.05,34.14,42.945
7913,31.0,30532.0,30501.0,31.8,31.275,33.92,42.665
7914,30.5,30530.5,30500.0,32.0,31.35,33.68,42.365
7915,31.0,30531.0,30500.0,32.15,31.5,33.41,42.095
7916,30.0,30531.0,30501.0,32.0,31.6,33.07,41.81
7917,26.5,30526.5,30500.0,31.5,31.325,32.7,41.52
7918,28.5,30528.5,30500.0,31.05,31.075,32.33,41.24
7919,26.5,30529.5,30503.0,30.4,30.75,31.95,40.945
7920,23.0,30524.0,30501.0,29.25,30.3,31.55,40.62
7921,22.0,30525.0,30503.0,28.25,29.85,31.17,40.31
7922,19.0,30523.0,30504.0,26.8,29.3,30.77,39.965
7923,16.0,30520.0,30504.0,25.3,28.55,30.25,39.62
7924,18.0,30520.0,30502.0,24.05,28.025,29.82,39.31
7925,14.5,30518.5,30504.0,22.4,27.275,29.31,38.965
7926,15.5,30519.5,30504.0,20.95,26.475,28.92,38.635
7927,14.5,30518.5,30504.0,19.75,25.625,28.48,38.31
7928,16.5,30520.5,30504.0,18.55,24.8,28.06,37.95
7929,18.0,30518.0,30500.0,17.7,24.05,27.75,37.635
7930,18.5,30518.5,30500.0,17.25,23.25,27.4,37.335
7931,24.0,30520.0,30496.0,17.45,22.85,27.2,37.07
7932,24.0,30520.0,30496.0,17.95,22.375,26.95,36.815
7933,22.0,30519.0,30497.0,18.55,21.925,26.68,36.505
7934,24.0,30521.0,30497.0,19.15,21.6,26.49,36.205
7935,24.5,30520.5,30496.0,20.15,21.275,26.36,35.94
7936,23.0,30519.0,30496.0,20.9,20.925,26.28,35.63
7937,24.5,30519.5,30495.0,21.9,20.825,26.26,35.335
7938,25.5,30522.5,30497.0,22.8,20.675,26.26,35.05
7939,22.5,30522.5,30500.0,23.25,20.475,26.19,34.73
7940,20.0,30519.0,30499.0,23.4,20.325,26.11,34.36
7941,22.0,30520.0,30498.0,23.2,20.325,26.06,34.03
7942,19.0,30517.0,30498.0,22.7,20.325,25.91,33.7
7943,21.5,30519.5,30498.0,22.65,20.6,25.81,33.385
7944,21.5,30520.5,30499.0,22.4,20.775,25.66,33.055
7945,16.0,30514.0,30498.0,21.55,20.85,25.42,32.675
7946,19.5,30518.5,30499.0,21.2,21.05,25.25,32.315
7947,21.0,30520.0,30499.0,20.85,21.375,25.03,31.97
7948,21.5,30521.5,30500.0,20.45,21.625,24.79,31.63
7949,19.0,30519.0,30500.0,20.1,21.675,24.51,31.275
7950,17.5,30517.5,30500.0,19.85,21.625,24.22,30.945
7951,17.5,30516.5,30499.0,19.4,21.3,23.95,30.615
7952,15.0,30514.0,30499.0,19.0,20.85,23.65,30.27
7953,16.5,30514.5,30498.0,18.5,20.575,23.36,29.935
7954,17.0,30513.0,30496.0,18.05,20.225,23.13,29.605
7955,19.0,30515.0,30496.0,18.35,19.95,22.92,29.3
7956,19.0,30517.0,30498.0,18.3,19.75,22.67,29.035
7957,19.0,30517.0,30498.0,18.1,19.475,22.42,28.765
7958,21.0,30517.0,30496.0,18.05,19.25,22.18,28.515
7959,22.5,30518.5,30496.0,18.4,19.25,21.97,28.305
7960,23.5,30519.5,30496.0,19.0,19.425,21.75,28.095
7961,20.5,30518.5,30498.0,19.3,19.35,21.52,27.885
7962,25.0,30521.0,30496.0,20.3,19.65,21.35,27.745
7963,28.5,30524.5,30496.0,21.5,20.0,21.3,27.61
7964,28.5,30524.5,30496.0,22.65,20.35,21.26,27.47
7965,27.5,30523.5,30496.0,23.5,20.925,21.19,27.3
7966,28.0,30526.0,30498.0,24.4,21.35,21.15,27.11
7967,31.5,30528.5,30497.0,25.65,21.875,21.25,26.975
7968,32.5,30530.5,30498.0,26.8,22.425,21.33,26.83
7969,31.5,30531.5,30500.0,27.7,23.05,21.43,26.69
7970,29.0,30529.0,30500.0,28.25,23.625,21.55,26.55
7971,28.5,30526.5,30498.0,29.05,24.175,21.68,26.425
7972,27.5,30526.5,30499.0,29.3,24.8,21.85,26.31
7973,31.5,30529.5,30498.0,29.6,25.55,22.16,26.205
7974,31.5,30529.5,30498.0,29.9,26.275,22.43,26.125
7975,30.5,30526.5,30496.0,30.2,26.85,22.75,26.03
7976,34.5,30530.5,30496.0,30.85,27.625,23.13,26.025
7977,39.0,30535.0,30496.0,31.6,28.625,23.62,26.05
7978,35.0,30534.0,30499.0,31.85,29.325,23.99,26.025
7979,33.5,30532.5,30499.0,32.05,29.875,24.3,26.025
7980,33.5,30533.5,30500.0,32.5,30.375,24.6,26.0
7981,30.5,30530.5,30500.0,32.7,30.875,24.73,25.965
7982,31.5,30531.5,30500.0,33.1,31.2,24.88,25.915
7983,36.0,30533.0,30497.0,33.55,31.575,25.16,25.92
7984,34.0,30533.0,30499.0,33.8,31.85,25.36,25.925
7985,32.5,30531.5,30499.0,34.0,32.1,25.52,25.94
7986,34.5,30534.5,30500.0,34.0,32.425,25.75,26.015
7987,39.5,30539.5,30500.0,34.05,32.825,26.05,26.155
7988,34.0,30537.0,30503.0,33.95,32.9,26.22,26.24
7989,35.5,30537.5,30502.0,34.15,33.1,26.48,26.335
7990,37.5,30536.5,30499.0,34.55,33.525,26.83,26.47
7991,42.0,30543.0,30501.0,35.7,34.2,27.23,26.645
7992,40.0,30544.0,30504.0,36.55,34.825,27.65,26.78
7993,42.0,30546.0,30504.0,37.15,35.35,28.06,26.935
7994,41.0,30545.0,30504.0,37.85,35.825,28.45,27.055
7995,42.0,30546.0,30504.0,38.8,36.4,28.97,27.195
7996,45.0,30548.0,30503.0,39.85,36.925,29.48,27.365
7997,42.0,30546.0,30504.0,40.1,37.075,29.9,27.465
7998,38.0,30542.0,30504.0,40.5,37.225,30.23,27.51
7999,34.5,30537.5,30503.0,40.4,37.275,30.54,27.525
8000,35.0,30537.0,30502.0,40.15,37.35,30.89,27.555
8001,36.5,30539.5,30503.0,39.6,37.65,31.27,27.61
8002,41.0,30542.0,30501.0,39.7,38.125,31.79,27.72
8003,39.0,30539.0,30500.0,39.4,38.275,32.24,27.8
8004,40.5,30540.5,30500.0,39.35,38.6,32.71,27.92
8005,42.5,30541.5,30499.0,39.4,39.1,33.18,28.05
8006,45.5,30542.5,30497.0,39.45,39.65,33.71,28.19
8007,48.0,30545.0,30497.0,40.05,40.075,34.29,28.355
8008,50.5,30547.5,30497.0,41.3,40.9,34.88,28.53
8009,48.5,30544.5,30496.0,42.7,41.55,35.4,28.685
8010,48.5,30544.5,30496.0,44.05,42.1,35.9,28.825
8011,47.5,30543.5,30496.0,45.15,42.375,36.44,28.98
8012,50.5,30542.5,30492.0,46.1,42.9,36.95,29.15
8013,48.5,30540.5,30492.0,47.05,43.225,37.35,29.325
8014,52.5,30544.5,30492.0,48.25,43.8,37.83,29.545
8015,50.0,30544.0,30494.0,49.0,44.2,38.28,29.735
8016,53.5,30545.5,30492.0,49.8,44.625,38.79,29.97
8017,53.0,30547.0,30494.0,50.3,45.175,39.22,30.235
8018,50.5,30543.5,30493.0,50.3,45.8,39.58,30.455
8019,52.5,30547.5,30495.0,50.7,46.7,40.0,30.715
8020,53.0,30547.0,30494.0,51.15,47.6,40.48,31.015
8021,52.5,30548.5,30496.0,51.65,48.4,40.96,31.32
8022,52.0,30547.0,30495.0,51.8,48.95,41.45,31.65
8023,49.5,30546.5,30497.0,51.9,49.475,41.81,31.985
8024,50.5,30547.5,30497.0,51.7,49.975,42.19,32.31
8025,49.5,30546.5,30497.0,51.65,50.325,42.57,32.66
8026,48.5,30545.5,30497.0,51.15,50.475,42.85,32.99
8027,43.0,30541.0,30498.0,50.15,50.225,42.93,33.275
8028,45.0,30539.0,30494.0,49.6,49.95,43.13,33.56
8029,40.5,30534.5,30494.0,48.4,49.55,43.27,33.785
8030,44.0,30537.0,30493.0,47.5,49.325,43.48,34.04
8031,45.0,30539.0,30494.0,46.75,49.2,43.77,34.25
8032,48.0,30541.0,30493.0,46.35,49.075,44.1,34.49
8033,47.5,30541.5,30494.0,46.15,49.025,44.33,34.745
8034,49.0,30543.0,30494.0,46.0,48.85,44.63,34.995
8035,49.0,30542.0,30493.0,45.95,48.8,44.96,35.24
8036,50.0,30543.0,30493.0,46.1,48.625,45.27,35.51
8037,52.5,30545.5,30493.0,47.05,48.6,45.53,35.79
8038,51.0,30547.0,30496.0,47.65,48.625,45.87,36.045
8039,55.0,30548.0,30493.0,49.1,48.75,46.26,36.37
8040,53.5,30546.5,30493.0,50.05,48.775,46.58,36.705
8041,53.0,30548.0,30495.0,50.85,48.8,46.8,37.015
8042,54.5,30547.5,30493.0,51.5,48.925,47.09,37.37
8043,52.5,30545.5,30493.0,52.0,49.075,47.3,37.68
8044,51.0,30541.0,30490.0,52.2,49.1,47.5,37.975
8045,49.0,30539.0,30490.0,52.2,49.075,47.64,38.305
8046,48.0,30539.0,30491.0,52.0,49.05,47.7,38.59
8047,49.0,30543.0,30494.0,51.65,49.35,47.84,38.87
8048,50.5,30542.5,30492.0,51.6,49.625,48.09,39.16
8049,51.5,30543.5,30492.0,51.25,50.175,48.43,39.485
8050,52.0,30544.0,30492.0,51.1,50.575,48.77,39.83
8051,52.0,30545.0,30493.0,51.0,50.925,49.08,40.175
8052,49.5,30541.5,30492.0,50.5,51.0,49.25,40.52
8053,52.5,30550.5,30498.0,50.5,51.25,49.52,40.88
8054,53.5,30549.5,30496.0,50.75,51.475,49.78,41.245
8055,53.5,30549.5,30496.0,51.2,51.7,50.0,41.59
8056,52.5,30550.5,30498.0,51.65,51.825,50.14,41.925
8057,53.0,30550.0,30497.0,52.05,51.85,50.24,42.265
8058,55.0,30550.0,30495.0,52.5,52.05,50.33,42.605
8059,52.0,30547.0,30495.0,52.55,51.9,50.4,42.9
8060,54.5,30548.5,30494.0,52.8,51.95,50.52,43.21
8061,56.0,30550.0,30494.0,53.2,52.1,50.69,43.565
8062,50.5,30544.5,30494.0,53.3,51.9,50.69,43.82
8063,50.5,30544.5,30494.0,53.1,51.8,50.73,44.04
8064,52.0,30546.0,30494.0,52.95,51.85,50.72,44.275
8065,49.5,30543.5,30494.0,52.55,51.875,50.71,44.495
8066,49.5,30543.5,30494.0,52.25,51.95,50.63,44.71
8067,46.0,30540.0,30494.0,51.55,51.8,50.49,44.855
8068,47.0,30541.0,30494.0,50.75,51.625,50.42,45.0
8069,47.0,30541.0,30494.0,50.25,51.4,50.31,45.155
8070,46.0,30540.0,30494.0,49.4,51.1,50.17,45.325
8071,46.5,30538.5,30492.0,48.45,50.825,50.05,45.505
8072,50.5,30542.5,30492.0,48.45,50.875,50.02,45.735
8073,52.5,30546.5,30494.0,48.65,50.875,50.08,45.945
8074,50.0,30542.0,30492.0,48.45,50.7,50.07,46.13
8075,50.0,30541.0,30491.0,48.5,50.525,50.08,46.325
8076,50.5,30544.5,30494.0,48.6,50.425,50.12,46.485
8077,51.5,30545.5,30494.0,49.15,50.35,50.29,46.61
8078,49.5,30541.5,30492.0,49.4,50.075,50.38,46.755
8079,52.5,30544.5,30492.0,49.95,50.1,50.62,46.945
8080,52.0,30544.0,30492.0,50.55,49.975,50.78,47.13
8081,53.0,30545.0,30492.0,51.2,49.825,50.94,47.355
8082,54.0,30547.0,30493.0,51.55,50.0,51.06,47.58
8083,54.0,30547.0,30493.0,51.7,50.175,51.19,47.76
8084,54.5,30547.5,30493.0,52.15,50.3,51.3,47.965
8085,54.5,30547.5,30493.0,52.6,50.55,51.41,48.185
8086,55.0,30548.0,30493.0,53.05,50.825,51.51,48.39
8087,50.5,30544.5,30494.0,52.95,51.05,51.47,48.5
8088,49.0,30542.0,30493.0,52.9,51.15,51.43,48.65
8089,49.5,30542.5,30493.0,52.6,51.275,51.32,48.79
8090,51.5,30544.5,30493.0,52.55,51.55,51.28,48.93
8091,52.5,30542.5,30490.0,52.5,51.85,51.27,49.035
8092,49.5,30539.5,30490.0,52.05,51.8,51.17,49.13
8093,49.5,30539.5,30490.0,51.6,51.65,51.11,49.205
8094,48.5,30538.5,30490.0,51.0,51.575,51.06,49.28
8095,50.5,30539.5,30489.0,50.6,51.6,51.09,49.365
8096,45.5,30535.5,30490.0,49.65,51.35,51.04,49.37
8097,47.0,30539.0,30492.0,49.3,51.125,51.0,49.42
8098,48.5,30539.5,30491.0,49.25,51.075,50.96,49.525
8099,51.5,30542.5,30491.0,49.45,51.025,50.96,49.695
8100,50.0,30542.0,30492.0,49.3,50.925,50.92,49.845
8101,50.5,30545.5,30495.0,49.1,50.8,50.89,49.985
8102,49.0,30547.0,30498.0,49.05,50.55,50.88,50.065
8103,47.5,30549.5,30502.0,48.85,50.225,50.78,50.15
8104,46.5,30547.5,30501.0,48.65,49.825,50.64,50.21
8105,48.5,30549.5,30501.0,48.45,49.525,50.54,50.27
8106,49.0,30549.0,30500.0,48.8,49.225,50.47,50.305
8107,48.0,30549.0,30501.0,48.9,49.1,50.37,50.305
8108,45.0,30546.0,30501.0,48.55,48.9,50.17,50.25
8109,47.0,30543.0,30496.0,48.1,48.775,50.07,50.235
8110,43.5,30541.5,30498.0,47.45,48.375,49.85,50.185
8111,42.5,30540.5,30498.0,46.65,47.875,49.58,50.135
8112,40.5,30537.5,30497.0,45.8,47.425,49.38,50.035
8113,39.5,30536.5,30497.0,45.0,46.925,49.16,49.945
8114,39.0,30536.0,30497.0,44.25,46.45,48.9,49.81
8115,36.0,30537.0,30501.0,43.0,45.725,48.63,49.67
8116,38.5,30538.5,30500.0,41.95,45.375,48.41,49.52
8117,39.5,30539.5,30500.0,41.1,45.0,48.28,49.385
8118,37.0,30537.0,30500.0,40.3,44.425,48.08,49.25
8119,39.5,30539.5,30500.0,39.55,43.825,47.93,49.12
8120,39.5,30539.5,30500.0,39.15,43.3,47.8,48.985
8121,40.0,30540.0,30500.0,38.9,42.775,47.67,48.86
8122,40.5,30536.5,30496.0,38.9,42.35,47.47,48.745
8123,42.5,30535.5,30493.0,39.2,42.1,47.27,48.675
8124,42.0,30535.0,30493.0,39.5,41.875,47.11,48.59
8125,40.0,30534.0,30494.0,39.9,41.45,46.91,48.495
8126,40.0,30533.0,30493.0,40.05,41.0,46.7,48.41
8127,37.5,30532.5,30495.0,39.85,40.475,46.42,48.355
8128,38.0,30532.0,30494.0,39.95,40.125,46.19,48.285
8129,33.0,30530.0,30497.0,39.3,39.425,45.8,48.21
8130,31.0,30532.0,30501.0,38.45,38.8,45.38,48.08
8131,32.0,30533.0,30501.0,37.65,38.275,44.96,47.95
8132,31.5,30532.5,30501.0,36.75,37.825,44.51,47.785
8133,29.0,30529.0,30500.0,35.4,37.3,44.01,47.6
8134,31.0,30528.0,30497.0,34.3,36.9,43.54,47.42
8135,27.5,30523.5,30496.0,33.05,36.475,43.0,47.205
8136,30.0,30526.0,30496.0,32.05,36.05,42.5,47.005
8137,30.5,30527.5,30497.0,31.35,35.6,42.1,46.785
8138,34.0,30530.0,30496.0,30.95,35.45,41.8,46.615
8139,37.5,30534.5,30497.0,31.4,35.35,41.56,46.44
8140,38.0,30537.0,30499.0,32.1,35.275,41.29,46.285
8141,39.0,30540.0,30501.0,32.8,35.225,41.02,46.145
8142,40.0,30541.0,30501.0,33.65,35.2,40.83,46.0
8143,42.5,30542.5,30500.0,35.0,35.2,40.69,45.9
8144,42.5,30545.5,30503.0,36.15,35.225,40.57,45.815
8145,40.0,30545.0,30505.0,37.4,35.225,40.36,45.725
8146,41.5,30546.5,30505.0,38.55,35.3,40.28,45.66
8147,40.0,30546.0,30506.0,39.5,35.425,40.14,45.57
8148,43.0,30549.0,30506.0,40.4,35.675,40.03,45.495
8149,41.0,30547.0,30506.0,40.75,36.075,39.82,45.39
8150,45.5,30549.5,30504.0,41.5,36.8,39.73,45.325
8151,41.0,30545.0,30504.0,41.7,37.25,39.54,45.215
8152,44.0,30546.0,30502.0,42.1,37.875,39.44,45.16
8153,45.0,30545.0,30500.0,42.35,38.675,39.39,45.085
8154,48.5,30548.5,30500.0,42.95,39.55,39.43,45.035
8155,53.5,30552.5,30499.0,44.3,40.85,39.53,45.035
8156,50.5,30549.5,30499.0,45.2,41.875,39.56,45.015
8157,51.5,30552.5,30501.0,46.35,42.925,39.63,45.0
8158,58.5,30556.5,30498.0,47.9,44.15,39.9,45.035
8159,55.5,30553.5,30498.0,49.35,45.05,40.07,45.07
8160,54.5,30553.5,30499.0,50.25,45.875,40.29,45.07
8161,57.0,30555.0,30498.0,51.85,46.775,40.58,45.08
8162,58.0,30556.0,30498.0,53.25,47.675,40.93,45.155
8163,62.0,30560.0,30498.0,54.95,48.65,41.38,45.27
8164,61.0,30559.0,30498.0,56.2,49.575,41.82,45.36
8165,63.0,30558.0,30495.0,57.15,50.725,42.36,45.495
8166,59.5,30554.5,30495.0,58.05,51.625,42.78,45.595
8167,60.5,30555.5,30495.0,58.95,52.65,43.2,45.74
8168,56.0,30554.0,30498.0,58.7,53.3,43.58,45.83
8169,59.0,30557.0,30498.0,59.05,54.2,43.97,45.95
8170,60.5,30557.5,30497.0,59.65,54.95,44.39,46.095
