tick,pb2_mid,nav
915300,30348.0,30245.0
915400,30344.5,30243.0
915500,30344.5,30245.0
915600,30340.0,30242.0
915700,30336.5,30241.0
915800,30332.5,30237.0
915900,30331.0,30238.0
916000,30330.0,30238.0
916100,30330.0,30238.0
916200,30329.0,30238.0
916300,30327.5,30238.0
916400,30328.0,30239.0
916500,30331.5,30239.0
916600,30332.0,30237.0
916700,30332.0,30238.0
916800,30330.0,30240.0
916900,30326.0,30236.0
917000,30332.0,30235.0
917100,30332.0,30235.0
917200,30330.0,30235.0
917300,30336.0,30242.0
917400,30340.5,30244.0
917500,30341.5,30244.0
917600,30340.5,30240.0
917700,30340.0,30238.0
917800,30339.5,30237.0
917900,30339.5,30237.0
918000,30338.5,30239.0
918100,30338.5,30239.0
918200,30336.5,30240.0
918300,30336.0,30240.0
918400,30336.5,30239.0
918500,30334.5,30239.0
918600,30331.0,30237.0
918700,30330.5,30234.0
918800,30334.0,30234.0
918900,30332.5,30234.0
919000,30331.5,30230.0
919100,30330.0,30230.0
919200,30330.5,30230.0
919300,30324.5,30229.0
919400,30319.5,30226.0
919500,30318.5,30228.0
919600,30318.5,30228.0
919700,30318.0,30227.0
919800,30318.0,30228.0
919900,30318.5,30228.0
920000,30317.0,30228.0
920100,30315.0,30229.0
920200,30319.5,30233.0
920300,30317.0,30230.0
920400,30316.0,30229.0
920500,30311.5,30228.0
920600,30314.5,30228.0
920700,30313.5,30228.0
920800,30320.0,30232.0
920900,30318.0,30230.0
921000,30319.0,30230.0
921100,30315.0,30228.0
921200,30313.5,30230.0
921300,30313.5,30230.0
921400,30313.5,30230.0
921500,30316.0,30231.0
921600,30312.0,30232.0
921700,30312.0,30230.0
921800,30313.5,30230.0
921900,30310.5,30233.0
922000,30314.5,30228.0
922100,30312.5,30226.0
922200,30312.5,30228.0
922300,30311.5,30227.0
922400,30313.0,30227.0
922500,30311.5,30227.0
922600,30313.5,30227.0
922700,30313.5,30225.0
922800,30312.5,30224.0
922900,30310.5,30223.0
923000,30313.5,30226.0
923100,30316.0,30227.0
923200,30314.5,30228.0
923300,30311.0,30228.0
923400,30313.5,30227.0
923500,30315.5,30229.0
923600,30317.5,30229.0
923700,30322.0,30232.0
923800,30322.0,30236.0
923900,30315.5,30230.0
924000,30317.0,30230.0
924100,30317.5,30232.0
924200,30313.5,30229.0
924300,30316.5,30231.0
924400,30318.0,30230.0
924500,30318.0,30231.0
924600,30322.5,30235.0
924700,30322.5,30232.0
924800,30323.0,30233.0
924900,30320.0,30234.0
925000,30318.5,30229.0
925100,30316.5,30227.0
925200,30316.5,30228.0
925300,30319.0,30232.0
925400,30314.0,30230.0
925500,30309.0,30228.0
925600,30313.0,30229.0
925700,30308.5,30226.0
925800,30308.0,30227.0
925900,30306.5,30228.0
926000,30305.0,30223.0
926100,30306.0,30227.0
926200,30307.5,30225.0
926300,30306.0,30223.0
926400,30307.0,30225.0
926500,30306.0,30226.0
926600,30306.5,30226.0
926700,30306.0,30226.0
926800,30305.5,30226.0
926900,30307.5,30226.0
927000,30307.5,30225.0
927100,30313.0,30228.0
927200,30313.5,30228.0
927300,30310.5,30226.0
927400,30310.5,30224.0
927500,30308.5,30224.0
927600,30307.5,30221.0
927700,30305.5,30222.0
927800,30308.5,30225.0
927900,30307.5,30223.0
928000,30308.0,30222.0
928100,30310.5,30226.0
928200,30308.0,30226.0
928300,30307.5,30227.0
928400,30307.0,30228.0
928500,30302.5,30224.0
928600,30303.5,30224.0
928700,30303.5,30224.0
928800,30301.0,30224.0
928900,30303.5,30223.0
929000,30304.5,30224.0
929100,30303.5,30225.0
929200,30306.5,30225.0
929300,30305.0,30226.0
929400,30306.5,30228.0
929500,30307.5,30228.0
929600,30300.5,30228.0
929700,30300.5,30226.0
929800,30299.5,30224.0
929900,30300.0,30225.0
930000,30301.0,30227.0
930100,30299.5,30225.0
930200,30294.0,30220.0
930300,30293.0,30220.0
930400,30295.0,30221.0
930500,30296.5,30227.0
930600,30301.5,30228.0
930700,30300.0,30230.0
930800,30303.5,30230.0
930900,30307.5,30232.0
931000,30308.0,30234.0
931100,30305.5,30232.0
931200,30310.5,30232.0
931300,30311.5,30233.0
931400,30312.0,30233.0
931500,30309.0,30231.0
931600,30308.5,30229.0
931700,30310.0,30234.0
931800,30306.5,30225.0
931900,30307.5,30226.0
932000,30307.5,30225.0
932100,30309.0,30226.0
932200,30310.0,30230.0
932300,30314.5,30230.0
932400,30315.5,30236.0
932500,30319.5,30236.0
932600,30317.5,30233.0
932700,30317.0,30232.0
932800,30316.5,30232.0
932900,30314.0,30233.0
933000,30316.0,30234.0
933100,30316.5,30234.0
933200,30317.0,30234.0
933300,30318.0,30235.0
933400,30317.5,30233.0
933500,30313.0,30230.0
933600,30317.0,30233.0
933700,30314.5,30231.0
933800,30312.5,30228.0
933900,30310.5,30229.0
934000,30310.0,30228.0
934100,30312.0,30228.0
934200,30311.0,30228.0
934300,30310.0,30227.0
934400,30306.0,30227.0
934500,30303.0,30225.0
934600,30304.5,30225.0
934700,30308.0,30225.0
934800,30307.5,30224.0
934900,30306.0,30221.0
935000,30309.0,30224.0
935100,30308.5,30223.0
935200,30309.0,30223.0
935300,30306.0,30222.0
935400,30306.0,30223.0
935500,30302.5,30222.0
935600,30303.0,30220.0
935700,30302.0,30222.0
935800,30305.0,30221.0
935900,30307.0,30226.0
936000,30311.5,30226.0
936100,30309.5,30225.0
936200,30312.0,30223.0
936300,30313.5,30226.0
936400,30308.5,30222.0
936500,30307.0,30224.0
936600,30306.0,30225.0
936700,30306.5,30223.0
936800,30305.0,30223.0
936900,30306.5,30227.0
937000,30307.0,30227.0
937100,30309.5,30230.0
937200,30313.5,30232.0
937300,30311.0,30231.0
937400,30310.5,30230.0
937500,30306.0,30227.0
937600,30306.5,30226.0
937700,30305.5,30226.0
937800,30309.0,30224.0
937900,30309.0,30225.0
938000,30315.5,30228.0
938100,30313.0,30226.0
938200,30316.0,30226.0
938300,30315.5,30225.0
938400,30317.0,30225.0
938500,30317.5,30224.0
938600,30322.5,30225.0
938700,30323.0,30225.0
938800,30326.5,30227.0
938900,30324.5,30224.0
939000,30328.5,30228.0
939100,30330.5,30228.0
939200,30326.5,30226.0
939300,30325.0,30226.0
939400,30326.0,30226.0
939500,30325.5,30227.0
939600,30329.5,30228.0
939700,30327.5,30228.0
939800,30327.0,30228.0
939900,30325.0,30228.0
940000,30322.0,30228.0
940100,30328.5,30232.0
940200,30328.5,30232.0
940300,30327.5,30232.0
940400,30327.5,30234.0
940500,30331.5,30234.0
940600,30330.5,30235.0
940700,30332.0,30234.0
940800,30332.0,30234.0
940900,30336.5,30237.0
941000,30336.5,30237.0
941100,30333.5,30233.0
941200,30334.5,30234.0
941300,30338.5,30236.0
941400,30339.0,30237.0
941500,30341.5,30240.0
941600,30344.0,30238.0
941700,30348.5,30243.0
941800,30348.5,30243.0
941900,30353.0,30243.0
942000,30352.5,30242.0
942100,30350.5,30238.0
942200,30353.5,30240.0
942300,30353.0,30238.0
942400,30351.5,30238.0
942500,30348.0,30236.0
942600,30353.0,30238.0
942700,30352.0,30239.0
942800,30351.0,30238.0
942900,30353.5,30238.0
943000,30350.5,30239.0
943100,30350.5,30238.0
943200,30348.0,30236.0
943300,30347.0,30238.0
943400,30346.0,30238.0
943500,30343.5,30238.0
943600,30339.5,30234.0
943700,30340.5,30235.0
943800,30342.0,30234.0
943900,30342.5,30235.0
944000,30343.5,30234.0
944100,30344.0,30235.0
944200,30347.0,30234.0
944300,30349.0,30234.0
944400,30349.5,30234.0
944500,30348.0,30234.0
944600,30350.5,30234.0
944700,30348.0,30230.0
944800,30345.0,30233.0
944900,30342.0,30230.0
945000,30344.0,30233.0
945100,30347.0,30236.0
945200,30348.0,30236.0
945300,30347.0,30232.0
945400,30351.5,30237.0
945500,30352.0,30236.0
945600,30352.0,30238.0
945700,30351.0,30239.0
945800,30353.5,30239.0
945900,30349.5,30234.0
946000,30348.5,30234.0
946100,30352.0,30234.0
946200,30354.5,30237.0
946300,30352.5,30237.0
946400,30349.5,30235.0
946500,30352.0,30237.0
946600,30350.0,30237.0
946700,30348.5,30238.0
946800,30345.5,30234.0
946900,30345.5,30234.0
947000,30347.5,30238.0
947100,30349.0,30235.0
947200,30347.5,30236.0
947300,30346.5,30233.0
947400,30348.5,30232.0
947500,30349.0,30237.0
947600,30355.5,30243.0
947700,30348.5,30237.0
947800,30349.5,30240.0
947900,30351.5,30239.0
948000,30357.0,30240.0
948100,30354.5,30240.0
948200,30355.5,30239.0
948300,30352.0,30240.0
948400,30354.0,30240.0
948500,30352.0,30239.0
948600,30352.0,30238.0
948700,30351.0,30238.0
948800,30350.0,30238.0
948900,30351.5,30240.0
949000,30351.5,30240.0
949100,30351.0,30240.0
949200,30350.5,30240.0
949300,30352.0,30241.0
949400,30351.0,30241.0
949500,30349.5,30240.0
949600,30349.0,30239.0
949700,30346.5,30236.0
949800,30341.0,30234.0
949900,30338.5,30234.0
950000,30338.5,30234.0
950100,30334.5,30232.0
950200,30331.5,30232.0
950300,30332.0,30231.0
950400,30333.5,30229.0
950500,30334.5,30232.0
950600,30335.0,30229.0
950700,30333.5,30229.0
950800,30334.5,30229.0
950900,30336.0,30230.0
951000,30337.5,30228.0
951100,30335.0,30230.0
951200,30332.5,30228.0
951300,30333.5,30227.0
951400,30334.0,30227.0
951500,30336.5,30229.0
951600,30336.0,30228.0
951700,30335.0,30226.0
951800,30340.0,30230.0
951900,30344.0,30234.0
952000,30346.5,30239.0
952100,30346.0,30240.0
952200,30345.5,30239.0
952300,30348.0,30239.0
952400,30345.0,30238.0
952500,30341.0,30232.0
952600,30342.0,30234.0
952700,30345.5,30234.0
952800,30346.0,30235.0
952900,30349.5,30236.0
953000,30350.5,30235.0
953100,30351.5,30235.0
953200,30351.5,30232.0
953300,30350.5,30232.0
953400,30350.5,30232.0
953500,30351.5,30232.0
953600,30347.5,30231.0
953700,30346.5,30228.0
953800,30345.0,30230.0
953900,30343.0,30227.0
954000,30340.5,30224.0
954100,30339.5,30228.0
954200,30337.0,30228.0
954300,30341.0,30228.0
954400,30340.0,30228.0
954500,30341.5,30228.0
954600,30340.0,30228.0
954700,30345.0,30232.0
954800,30347.5,30232.0
954900,30349.0,30232.0
955000,30349.0,30234.0
955100,30348.5,30233.0
955200,30345.0,30234.0
955300,30343.0,30234.0
955400,30342.0,30234.0
955500,30341.5,30232.0
955600,30338.5,30231.0
955700,30338.5,30230.0
955800,30334.0,30230.0
955900,30335.5,30229.0
956000,30338.0,30230.0
956100,30339.0,30228.0
956200,30335.5,30228.0
956300,30333.5,30226.0
956400,30333.0,30226.0
956500,30331.0,30224.0
956600,30330.5,30226.0
956700,30325.5,30220.0
956800,30326.5,30218.0
956900,30326.5,30221.0
957000,30327.5,30220.0
957100,30324.5,30215.0
957200,30322.0,30214.0
957300,30324.5,30217.0
957400,30323.0,30219.0
957500,30321.5,30218.0
957600,30317.0,30218.0
957700,30319.0,30217.0
957800,30317.5,30217.0
957900,30317.5,30215.0
958000,30321.0,30217.0
958100,30323.0,30220.0
958200,30320.0,30220.0
958300,30320.0,30219.0
958400,30320.5,30218.0
958500,30317.5,30216.0
958600,30315.5,30216.0
958700,30315.5,30216.0
958800,30316.5,30213.0
958900,30314.0,30214.0
959000,30314.5,30213.0
959100,30317.0,30213.0
959200,30319.0,30213.0
959300,30318.5,30213.0
959400,30320.5,30213.0
959500,30323.5,30213.0
959600,30328.5,30218.0
959700,30325.5,30214.0
959800,30323.0,30213.0
959900,30322.5,30213.0
960000,30330.0,30219.0
960100,30332.0,30220.0
960200,30336.0,30224.0
960300,30337.0,30225.0
960400,30340.0,30230.0
960500,30342.0,30232.0
960600,30339.0,30231.0
960700,30339.0,30231.0
960800,30336.5,30232.0
960900,30334.0,30230.0
961000,30333.5,30231.0
961100,30333.5,30227.0
961200,30333.0,30226.0
961300,30332.5,30226.0
961400,30326.0,30223.0
961500,30325.5,30223.0
961600,30329.5,30223.0
961700,30330.0,30223.0
961800,30323.0,30221.0
961900,30326.0,30221.0
962000,30325.5,30220.0
962100,30330.5,30220.0
962200,30328.5,30219.0
962300,30326.5,30219.0
962400,30326.0,30219.0
962500,30329.5,30219.0
962600,30329.0,30223.0
962700,30324.5,30221.0
962800,30323.5,30220.0
962900,30322.5,30217.0
963000,30320.5,30215.0
963100,30323.0,30215.0
963200,30326.0,30214.0
963300,30327.0,30217.0
963400,30327.5,30217.0
963500,30326.5,30219.0
963600,30322.5,30221.0
963700,30321.5,30220.0
963800,30321.5,30220.0
963900,30320.5,30218.0
964000,30321.5,30220.0
964100,30319.5,30220.0
964200,30320.5,30218.0
964300,30320.5,30218.0
964400,30318.0,30218.0
964500,30318.5,30216.0
964600,30317.0,30216.0
964700,30320.0,30216.0
964800,30323.5,30220.0
964900,30322.5,30218.0
965000,30322.5,30219.0
965100,30317.5,30218.0
965200,30319.0,30217.0
965300,30317.5,30216.0
965400,30316.0,30216.0
965500,30316.0,30216.0
965600,30316.0,30216.0
965700,30315.5,30216.0
965800,30316.5,30215.0
965900,30319.0,30215.0
966000,30322.0,30217.0
966100,30325.5,30222.0
966200,30323.5,30223.0
966300,30320.5,30219.0
966400,30316.0,30220.0
966500,30320.0,30219.0
966600,30319.0,30218.0
966700,30320.5,30218.0
966800,30322.5,30219.0
966900,30316.5,30221.0
967000,30316.0,30221.0
967100,30314.5,30221.0
967200,30313.0,30222.0
967300,30316.0,30222.0
967400,30312.0,30222.0
967500,30314.5,30222.0
967600,30308.5,30222.0
967700,30307.5,30220.0
967800,30310.0,30221.0
967900,30309.0,30219.0
968000,30306.5,30217.0
968100,30307.0,30216.0
968200,30308.5,30216.0
968300,30304.0,30214.0
968400,30299.5,30210.0
968500,30300.5,30210.0
968600,30296.0,30204.0
968700,30299.5,30204.0
968800,30296.5,30201.0
968900,30299.0,30201.0
969000,30302.5,30202.0
969100,30304.5,30200.0
969200,30304.0,30200.0
969300,30303.5,30199.0
969400,30301.0,30197.0
969500,30299.5,30197.0
969600,30296.5,30193.0
969700,30290.5,30187.0
969800,30288.5,30185.0
969900,30291.5,30186.0
970000,30288.5,30184.0
970100,30295.5,30186.0
970200,30300.5,30190.0
970300,30298.0,30188.0
970400,30301.5,30187.0
970500,30301.0,30189.0
970600,30299.5,30187.0
970700,30301.5,30188.0
970800,30302.5,30188.0
970900,30304.5,30190.0
971000,30306.0,30190.0
971100,30306.0,30190.0
971200,30306.5,30190.0
971300,30304.0,30189.0
971400,30304.0,30190.0
971500,30303.0,30188.0
971600,30304.0,30190.0
971700,30304.5,30191.0
971800,30301.5,30188.0
971900,30296.0,30186.0
972000,30297.0,30186.0
972100,30295.5,30186.0
972200,30294.0,30186.0
972300,30297.5,30189.0
972400,30298.5,30188.0
972500,30300.5,30188.0
972600,30304.0,30190.0
972700,30299.5,30186.0
972800,30296.0,30185.0
972900,30295.0,30186.0
973000,30301.5,30189.0
973100,30302.5,30189.0
973200,30300.5,30186.0
973300,30302.5,30186.0
973400,30294.5,30184.0
973500,30291.0,30184.0
973600,30296.0,30184.0
973700,30292.5,30184.0
973800,30285.0,30179.0
973900,30285.5,30180.0
974000,30287.0,30180.0
974100,30286.0,30183.0
974200,30284.0,30182.0
974300,30283.5,30182.0
974400,30285.5,30180.0
974500,30287.5,30182.0
974600,30286.5,30183.0
974700,30288.5,30183.0
974800,30290.5,30186.0
974900,30290.5,30185.0
975000,30291.0,30185.0
975100,30288.5,30185.0
975200,30291.5,30190.0
975300,30292.5,30192.0
975400,30297.5,30194.0
975500,30297.5,30189.0
975600,30294.0,30189.0
975700,30293.0,30190.0
975800,30295.5,30190.0
975900,30293.5,30189.0
976000,30293.5,30187.0
976100,30296.5,30190.0
976200,30298.0,30190.0
976300,30294.5,30186.0
976400,30300.0,30189.0
976500,30295.5,30187.0
976600,30295.5,30188.0
976700,30294.0,30190.0
976800,30293.0,30190.0
976900,30291.5,30190.0
977000,30292.0,30190.0
977100,30295.0,30188.0
977200,30294.0,30188.0
977300,30299.5,30190.0
977400,30299.0,30192.0
977500,30295.0,30189.0
977600,30297.0,30191.0
977700,30303.5,30192.0
977800,30308.5,30193.0
977900,30307.5,30192.0
978000,30308.5,30192.0
978100,30304.5,30194.0
978200,30307.0,30194.0
978300,30305.5,30196.0
978400,30305.5,30196.0
978500,30309.5,30196.0
978600,30314.0,30196.0
978700,30316.0,30194.0
978800,30319.5,30193.0
978900,30318.5,30195.0
979000,30319.5,30196.0
979100,30320.5,30196.0
979200,30321.5,30197.0
979300,30324.0,30197.0
979400,30322.0,30197.0
979500,30324.5,30195.0
979600,30325.0,30196.0
979700,30325.0,30196.0
979800,30326.5,30195.0
979900,30325.0,30194.0
980000,30326.5,30194.0
980100,30325.5,30194.0
980200,30323.0,30190.0
980300,30322.5,30190.0
980400,30321.5,30190.0
980500,30321.0,30190.0
980600,30321.5,30194.0
980700,30320.0,30194.0
980800,30314.0,30189.0
980900,30316.5,30194.0
981000,30316.0,30192.0
981100,30316.0,30192.0
981200,30316.5,30193.0
981300,30322.0,30195.0
981400,30319.5,30193.0
981500,30316.0,30195.0
981600,30315.5,30195.0
981700,30316.5,30196.0
981800,30318.0,30192.0
981900,30310.0,30188.0
982000,30312.0,30187.0
982100,30314.5,30186.0
982200,30313.5,30186.0
982300,30313.0,30186.0
982400,30313.5,30186.0
982500,30312.5,30186.0
982600,30315.0,30189.0
982700,30316.0,30191.0
982800,30317.5,30190.0
982900,30318.0,30189.0
983000,30312.5,30186.0
983100,30315.0,30186.0
983200,30313.0,30186.0
983300,30312.5,30186.0
983400,30310.0,30188.0
983500,30312.5,30189.0
983600,30315.5,30190.0
983700,30319.5,30193.0
983800,30316.5,30192.0
983900,30317.5,30194.0
984000,30314.5,30192.0
984100,30317.5,30192.0
984200,30321.0,30192.0
984300,30323.0,30195.0
984400,30319.5,30194.0
984500,30317.0,30194.0
984600,30310.5,30193.0
984700,30307.5,30195.0
984800,30311.0,30194.0
984900,30311.5,30194.0
985000,30310.0,30191.0
985100,30312.5,30193.0
985200,30313.5,30193.0
985300,30313.5,30190.0
985400,30310.0,30191.0
985500,30308.0,30190.0
985600,30308.0,30190.0
985700,30310.0,30187.0
985800,30309.0,30188.0
985900,30310.0,30188.0
986000,30308.0,30188.0
986100,30311.5,30187.0
986200,30306.5,30187.0
986300,30307.5,30187.0
986400,30305.0,30185.0
986500,30303.0,30180.0
986600,30300.5,30182.0
986700,30295.5,30182.0
986800,30293.5,30178.0
986900,30291.5,30180.0
987000,30290.0,30179.0
987100,30289.5,30181.0
987200,30288.5,30181.0
987300,30288.5,30181.0
987400,30286.0,30180.0
987500,30283.0,30180.0
987600,30284.0,30180.0
987700,30280.5,30180.0
987800,30279.5,30180.0
987900,30281.0,30182.0
988000,30281.5,30182.0
988100,30280.5,30180.0
988200,30284.5,30181.0
988300,30281.5,30180.0
988400,30280.0,30180.0
988500,30282.5,30179.0
988600,30284.5,30181.0
988700,30284.5,30180.0
988800,30280.0,30180.0
988900,30285.0,30180.0
989000,30286.5,30180.0
989100,30286.0,30182.0
989200,30282.0,30179.0
989300,30281.5,30178.0
989400,30280.5,30178.0
989500,30281.0,30178.0
989600,30280.5,30178.0
989700,30279.5,30178.0
989800,30278.5,30178.0
989900,30279.0,30178.0
990000,30278.0,30180.0
990100,30285.5,30184.0
990200,30289.0,30188.0
990300,30291.0,30188.0
990400,30290.0,30190.0
990500,30288.5,30190.0
990600,30286.0,30188.0
990700,30286.5,30188.0
990800,30290.5,30189.0
990900,30287.5,30189.0
991000,30290.5,30190.0
991100,30289.0,30190.0
991200,30285.5,30190.0
991300,30284.5,30190.0
991400,30281.0,30189.0
991500,30280.5,30190.0
991600,30278.0,30185.0
991700,30278.5,30189.0
991800,30276.0,30185.0
991900,30277.0,30185.0
992000,30277.0,30185.0
992100,30273.5,30185.0
992200,30273.5,30185.0
992300,30272.0,30184.0
992400,30271.0,30184.0
992500,30270.0,30184.0
992600,30270.5,30183.0
992700,30271.5,30183.0
992800,30271.5,30187.0
992900,30276.0,30191.0
993000,30274.0,30190.0
993100,30275.5,30190.0
993200,30271.0,30191.0
993300,30271.0,30187.0
993400,30270.5,30186.0
993500,30268.0,30185.0
993600,30269.5,30188.0
993700,30269.5,30188.0
993800,30268.0,30188.0
993900,30267.0,30186.0
994000,30267.5,30186.0
994100,30268.0,30185.0
994200,30265.5,30184.0
994300,30265.5,30185.0
994400,30272.0,30191.0
994500,30272.5,30188.0
994600,30274.0,30188.0
994700,30272.0,30188.0
994800,30270.5,30187.0
994900,30268.5,30183.0
995000,30267.5,30185.0
995100,30267.0,30186.0
995200,30266.5,30186.0
