tick,spread
573300,95.0
573400,98.5
573500,102.5
573600,101.0
573700,99.5
573800,101.5
573900,100.5
574000,98.5
574100,100.5
574200,103.5
574300,104.5
574400,103.5
574500,104.5
574600,105.0
574700,107.0
574800,108.0
574900,105.0
575000,106.5
575100,106.5
575200,106.5
575300,110.0
575400,109.5
575500,106.5
575600,106.5
575700,105.5
575800,108.0
575900,107.0
576000,106.5
576100,106.0
576200,105.5
576300,101.0
576400,104.5
576500,105.0
576600,107.5
576700,108.0
576800,108.0
576900,111.5
577000,107.5
577100,106.5
577200,106.5
577300,104.5
577400,102.5
577500,105.5
577600,102.5
577700,101.5
577800,108.0
577900,108.5
578000,110.5
578100,110.5
578200,112.0
578300,114.5
578400,113.0
578500,108.5
578600,107.0
578700,108.0
578800,112.0
578900,112.0
579000,115.0
579100,116.0
579200,116.5
579300,116.0
579400,118.0
579500,119.0
579600,119.0
579700,122.0
579800,118.5
579900,117.5
580000,118.0
580100,116.5
580200,117.5
580300,116.0
580400,118.0
580500,120.0
580600,115.0
580700,113.0
580800,113.5
580900,112.0
581000,114.5
581100,112.5
581200,115.0
581300,115.5
581400,117.0
581500,119.5
581600,123.0
581700,122.0
581800,121.0
581900,122.5
582000,121.0
582100,119.0
582200,122.5
582300,117.5
582400,115.5
582500,118.0
582600,116.5
582700,117.5
582800,119.0
582900,116.0
583000,116.0
583100,117.5
583200,119.5
583300,115.5
583400,115.5
583500,116.5
583600,113.5
583700,114.5
583800,115.0
583900,111.5
584000,108.5
584100,110.0
584200,107.0
584300,102.5
584400,101.0
584500,106.0
584600,104.5
584700,105.0
584800,103.5
584900,102.0
585000,99.5
585100,100.5
585200,97.0
585300,98.0
585400,96.0
585500,94.5
585600,95.0
585700,95.0
585800,94.0
585900,97.5
586000,98.0
586100,101.5
586200,103.5
586300,105.5
586400,105.0
586500,105.0
586600,102.0
586700,103.0
586800,100.5
586900,104.0
587000,106.5
587100,103.5
587200,100.5
587300,95.5
587400,98.5
587500,96.0
587600,93.5
587700,92.5
587800,90.0
587900,92.5
588000,91.5
588100,94.5
588200,93.5
588300,92.0
588400,93.5
588500,93.5
588600,94.0
588700,98.5
588800,96.5
588900,99.0
589000,99.0
589100,100.0
589200,98.5
589300,100.5
589400,96.5
589500,98.5
589600,99.0
589700,98.5
589800,100.5
589900,102.0
590000,100.0
590100,101.0
590200,102.5
590300,104.5
590400,105.0
590500,107.0
590600,106.0
590700,112.0
590800,111.5
590900,112.0
591000,111.0
591100,114.0
591200,114.5
591300,113.5
591400,113.5
591500,115.0
591600,118.0
591700,116.5
591800,115.0
591900,118.5
592000,112.5
592100,113.0
592200,110.5
592300,110.0
592400,111.0
592500,112.0
592600,112.5
592700,114.5
592800,111.5
592900,110.5
593000,109.0
593100,109.0
593200,110.0
593300,109.0
593400,107.0
593500,108.0
593600,109.5
593700,107.5
593800,103.0
593900,101.0
594000,101.0
594100,105.0
594200,107.0
594300,108.0
594400,109.5
594500,109.0
594600,112.5
594700,111.5
594800,110.5
594900,107.5
595000,108.5
595100,111.0
595200,110.5
595300,111.5
595400,112.5
595500,114.0
595600,115.0
595700,114.0
595800,114.0
595900,109.0
596000,116.5
596100,113.5
596200,113.0
596300,111.5
596400,114.0
596500,108.5
596600,108.5
596700,104.0
596800,103.0
596900,104.0
597000,104.0
597100,100.5
597200,102.5
597300,104.0
597400,105.5
597500,106.0
597600,107.0
597700,108.5
597800,107.5
597900,105.0
598000,104.0
598100,103.5
598200,105.5
598300,108.5
598400,108.0
598500,109.0
598600,108.5
598700,111.0
598800,113.5
598900,115.0
599000,116.0
599100,116.0
599200,118.0
599300,119.5
599400,117.0
599500,120.5
599600,120.5
599700,121.0
599800,117.0
599900,119.0
600000,121.0
600100,120.5
600200,117.0
600300,113.5
600400,115.0
600500,117.0
600600,117.5
600700,114.5
600800,113.5
600900,109.0
601000,111.5
601100,114.5
601200,111.0
601300,108.0
601400,114.5
601500,116.0
601600,115.0
601700,112.0
601800,110.5
601900,108.5
602000,111.5
602100,112.0
602200,109.5
602300,112.5
602400,113.5
602500,113.0
602600,111.5
602700,111.5
602800,116.0
602900,114.5
603000,111.0
603100,107.5
603200,109.5
603300,111.5
603400,114.5
603500,112.0
603600,112.0
603700,110.5
603800,110.0
603900,111.0
604000,111.0
604100,106.0
604200,104.5
604300,106.5
604400,107.0
604500,110.0
604600,105.5
604700,108.0
604800,108.0
604900,104.5
605000,100.0
605100,101.5
605200,100.0
605300,102.5
605400,100.5
605500,103.0
605600,102.5
605700,106.0
605800,102.5
605900,103.0
606000,104.0
606100,104.5
606200,105.5
606300,106.5
606400,104.5
606500,105.5
606600,108.5
606700,110.0
606800,112.5
606900,110.0
607000,105.0
607100,104.0
607200,104.0
607300,107.5
607400,109.5
607500,106.5
607600,106.0
607700,104.0
607800,100.5
607900,103.5
608000,104.5
608100,103.5
608200,105.5
608300,105.0
608400,105.5
608500,103.5
608600,98.5
608700,101.0
608800,101.5
608900,101.5
609000,100.0
609100,100.5
609200,98.5
609300,95.0
609400,95.5
609500,95.0
609600,92.0
609700,99.5
609800,98.0
609900,99.5
610000,100.0
610100,100.5
610200,97.5
610300,96.5
610400,100.0
610500,98.0
610600,98.5
610700,94.0
610800,93.0
610900,92.5
611000,89.5
611100,91.0
611200,90.5
611300,89.5
611400,88.5
611500,86.5
611600,83.0
611700,85.5
611800,83.0
611900,81.5
612000,80.5
612100,79.5
612200,84.0
612300,87.0
612400,88.5
612500,86.5
612600,86.5
612700,85.5
612800,83.0
612900,82.0
613000,80.5
613100,80.5
613200,81.5
613300,79.0
613400,77.5
613500,78.5
613600,79.5
613700,77.5
613800,78.0
613900,80.5
614000,79.5
614100,78.0
614200,78.5
614300,82.5
614400,82.0
614500,80.0
614600,80.5
614700,80.5
614800,81.0
614900,79.5
615000,77.5
615100,77.5
615200,80.5
615300,81.5
615400,81.5
615500,86.0
615600,81.5
615700,83.0
615800,79.0
615900,79.5
616000,79.0
616100,76.5
616200,75.5
616300,77.5
616400,79.5
616500,80.0
616600,79.0
616700,82.5
616800,83.0
616900,84.0
617000,84.0
617100,82.0
617200,82.0
617300,83.0
617400,84.5
617500,83.5
617600,82.5
617700,83.5
617800,78.5
617900,81.5
618000,82.5
618100,82.5
618200,80.5
618300,85.5
618400,81.0
618500,80.0
618600,79.5
618700,80.5
618800,80.5
618900,81.0
619000,85.5
619100,84.5
619200,87.0
619300,84.5
619400,85.5
619500,86.5
619600,87.5
619700,84.5
619800,85.5
619900,84.5
620000,85.5
620100,86.5
620200,86.0
620300,88.0
620400,85.5
620500,91.5
620600,86.5
620700,83.5
620800,82.5
620900,82.5
621000,82.0
621100,76.5
621200,74.5
621300,76.0
621400,79.0
621500,75.0
621600,75.5
621700,79.0
621800,80.0
621900,82.0
622000,82.5
622100,81.5
622200,79.5
622300,80.0
622400,81.5
622500,83.5
622600,84.5
622700,86.0
622800,86.0
622900,82.0
623000,81.0
623100,81.5
623200,82.0
623300,80.0
623400,81.0
623500,81.5
623600,79.5
623700,81.0
623800,81.0
623900,82.0
624000,79.0
624100,77.0
624200,75.5
624300,75.5
624400,75.0
624500,75.0
624600,75.5
624700,73.5
624800,75.0
624900,72.5
625000,69.0
625100,66.0
625200,64.0
625300,67.5
625400,65.5
625500,65.5
625600,67.5
625700,72.5
625800,69.5
625900,73.0
626000,73.5
626100,77.5
626200,74.5
626300,73.5
626400,73.5
626500,74.5
626600,76.0
626700,75.5
626800,72.0
626900,71.5
627000,69.5
627100,70.5
627200,71.5
627300,71.5
627400,68.5
627500,68.5
627600,65.5
627700,67.0
627800,68.5
627900,66.5
628000,64.0
628100,62.5
628200,67.5
628300,71.0
628400,72.0
628500,67.0
628600,68.5
628700,68.5
628800,71.0
628900,69.0
629000,65.5
629100,69.5
629200,74.5
629300,77.5
629400,78.5
629500,77.5
629600,74.0
629700,75.5
629800,74.5
629900,74.5
630000,74.0
630100,73.0
630200,70.5
630300,72.0
630400,69.0
630500,64.0
630600,68.0
630700,70.0
630800,71.0
630900,68.5
631000,76.5
631100,74.0
631200,73.5
631300,76.0
631400,75.5
631500,73.0
631600,74.0
631700,76.0
631800,73.5
631900,77.0
632000,78.5
632100,79.0
632200,76.0
632300,73.5
632400,74.0
632500,74.5
632600,74.0
632700,75.5
632800,70.5
632900,69.0
633000,67.5
633100,66.5
633200,67.0
633300,69.5
633400,72.0
633500,76.0
633600,72.5
633700,72.5
633800,73.5
633900,75.5
634000,74.5
634100,72.5
634200,75.0
634300,70.5
634400,72.0
634500,75.5
634600,78.0
634700,74.5
634800,77.0
634900,76.5
635000,80.5
635100,81.0
635200,80.5
635300,82.0
635400,79.0
635500,82.5
635600,85.5
635700,85.0
635800,84.0
635900,86.0
636000,85.0
636100,87.0
636200,88.0
636300,87.5
636400,83.5
636500,84.0
636600,85.0
636700,85.0
636800,85.5
636900,86.0
637000,86.0
637100,87.5
637200,87.0
637300,87.5
637400,90.0
637500,89.5
637600,88.5
637700,86.0
637800,90.5
637900,86.5
638000,89.0
638100,89.5
638200,90.5
638300,92.0
638400,90.0
638500,93.5
638600,95.0
638700,96.5
638800,96.5
638900,96.0
639000,97.0
639100,95.0
639200,93.0
639300,94.5
639400,91.0
639500,89.5
639600,87.5
639700,82.5
639800,83.0
639900,83.0
640000,86.0
640100,81.5
640200,80.5
640300,82.5
640400,78.5
640500,77.5
640600,80.0
640700,81.0
640800,80.5
640900,79.0
641000,75.5
641100,74.5
641200,76.0
641300,78.0
641400,78.5
641500,79.0
641600,81.0
641700,81.5
641800,76.5
641900,78.5
642000,82.0
642100,81.0
642200,85.5
642300,83.5
642400,88.0
642500,89.5
642600,89.5
642700,89.5
642800,91.0
642900,91.0
643000,90.0
643100,93.0
643200,90.0
643300,90.0
643400,87.5
643500,91.0
643600,93.0
643700,92.5
643800,92.5
643900,89.0
644000,89.0
644100,90.0
644200,88.5
644300,88.5
644400,82.5
644500,81.0
644600,85.0
644700,86.5
644800,81.5
644900,76.5
645000,78.0
645100,79.0
645200,82.5
645300,81.0
645400,79.0
645500,82.5
645600,83.0
645700,86.0
645800,89.5
645900,89.0
646000,89.5
646100,89.5
646200,87.5
646300,89.0
646400,87.0
646500,85.5
646600,92.5
646700,90.5
646800,93.5
646900,93.0
647000,92.0
647100,95.5
647200,97.5
647300,96.0
647400,96.5
647500,100.5
647600,100.0
647700,98.0
647800,102.0
647900,101.5
648000,103.5
648100,102.5
648200,104.0
648300,103.5
648400,105.0
648500,105.0
648600,108.0
648700,113.0
648800,112.0
648900,113.0
649000,115.0
649100,118.0
649200,116.5
649300,117.0
649400,114.5
649500,115.5
649600,113.0
649700,114.5
649800,115.0
649900,112.5
650000,112.0
650100,114.5
650200,111.0
650300,112.0
650400,115.0
650500,116.0
650600,114.5
650700,112.5
650800,110.5
650900,106.5
651000,110.5
651100,108.5
651200,108.0
651300,112.0
651400,107.5
651500,108.5
651600,110.5
651700,110.0
651800,112.5
651900,113.5
652000,113.0
652100,118.0
652200,118.0
652300,121.5
652400,123.0
652500,124.0
652600,127.5
652700,128.5
652800,129.5
652900,122.5
653000,125.5
653100,126.5
653200,124.0
653300,124.0
653400,121.5
653500,118.5
653600,119.0
653700,119.5
653800,118.0
653900,120.0
654000,119.0
654100,117.0
654200,116.0
654300,116.5
654400,115.5
654500,117.5
654600,111.5
654700,113.5
654800,114.5
654900,116.0
655000,117.0
655100,114.5
655200,107.5
655300,108.5
655400,108.0
655500,110.5
655600,114.0
655700,118.0
655800,117.5
655900,117.0
656000,117.5
656100,116.0
656200,116.0
656300,117.5
656400,116.5
656500,118.0
656600,116.5
656700,116.0
656800,119.0
656900,117.0
657000,119.0
657100,118.5
657200,118.0
657300,118.5
657400,120.5
657500,120.0
657600,121.0
657700,120.5
657800,118.5
657900,120.0
658000,120.0
658100,115.0
658200,115.0
658300,113.5
658400,117.5
658500,116.5
658600,115.5
658700,116.5
658800,114.5
658900,115.0
659000,113.5
659100,114.0
659200,116.5
659300,118.5
659400,117.0
659500,120.5
659600,122.0
659700,123.0
659800,125.5
659900,131.5
660000,129.5
660100,130.0
660200,130.5
660300,131.5
660400,134.0
660500,133.0
660600,132.0
660700,134.0
660800,133.5
660900,132.5
661000,134.5
661100,137.0
661200,138.0
661300,138.5
661400,136.5
661500,137.0
661600,133.0
661700,135.0
661800,134.5
661900,133.0
662000,136.5
662100,139.0
662200,138.5
662300,140.5
662400,140.0
662500,143.5
662600,145.5
662700,143.5
662800,142.0
662900,141.0
663000,138.0
663100,135.0
663200,133.5
663300,133.0
663400,137.5
663500,137.5
663600,135.0
663700,134.0
663800,134.0
663900,131.5
664000,128.5
664100,130.0
664200,131.5
664300,129.5
664400,131.5
664500,131.5
664600,134.5
664700,134.5
664800,133.5
664900,130.5
665000,132.5
665100,128.5
665200,133.5
665300,129.0
665400,129.0
665500,127.0
665600,123.5
665700,124.5
665800,128.0
665900,127.5
666000,130.0
666100,133.0
666200,135.0
666300,138.0
666400,139.5
666500,139.5
666600,138.5
666700,137.5
666800,139.0
666900,142.5
667000,144.5
667100,146.5
667200,148.5
667300,148.5
667400,146.0
667500,149.0
667600,148.5
667700,148.5
667800,147.0
667900,148.0
668000,149.5
668100,149.0
668200,146.0
668300,144.0
668400,144.5
668500,141.5
668600,145.0
668700,145.5
668800,146.5
668900,144.5
669000,147.0
669100,147.5
669200,145.0
669300,145.0
669400,144.0
669500,143.0
669600,142.0
669700,142.5
669800,144.5
669900,144.5
670000,143.0
670100,143.5
670200,144.5
670300,144.5
670400,142.5
670500,143.5
670600,142.5
670700,137.5
670800,138.5
670900,138.5
671000,141.0
671100,142.0
671200,145.0
671300,142.0
671400,141.0
671500,142.5
671600,140.5
671700,139.0
671800,137.0
671900,139.0
672000,138.0
672100,138.0
672200,136.0
672300,138.5
672400,139.5
672500,142.5
672600,141.0
672700,139.0
672800,141.0
672900,139.5
673000,136.5
673100,134.5
673200,131.5
673300,127.5
673400,129.0
673500,131.5
673600,133.5
673700,133.5
673800,136.0
673900,134.5
674000,133.5
674100,130.5
674200,130.5
674300,130.5
674400,131.5
674500,128.0
674600,127.5
674700,126.0
674800,129.0
674900,127.0
675000,125.5
675100,127.5
675200,128.5
675300,128.0
675400,128.5
675500,128.5
675600,127.0
675700,128.5
675800,129.5
675900,132.0
676000,132.5
676100,138.0
676200,136.0
676300,133.0
676400,134.5
676500,135.0
676600,135.5
676700,134.5
676800,132.5
676900,134.0
677000,138.0
677100,133.5
677200,131.5
677300,129.0
677400,128.5
677500,129.0
677600,127.0
677700,126.5
677800,128.5
677900,134.0
678000,133.5
678100,134.5
678200,135.5
678300,138.0
678400,133.5
678500,139.5
678600,137.0
678700,135.5
678800,134.5
678900,136.5
679000,134.0
679100,140.0
679200,136.0
679300,134.0
679400,129.5
679500,133.5
679600,134.0
679700,132.0
679800,132.0
679900,134.5
680000,134.5
680100,132.0
680200,135.5
680300,134.0
680400,135.0
680500,132.5
680600,133.0
680700,135.0
680800,134.0
680900,133.5
681000,135.5
681100,133.0
681200,133.5
681300,135.5
681400,133.5
681500,134.5
681600,130.5
681700,130.5
681800,128.5
681900,126.5
682000,125.5
682100,127.5
682200,128.5
682300,126.0
682400,127.5
682500,128.5
682600,128.5
682700,129.5
682800,127.0
682900,125.5
683000,125.5
683100,126.5
683200,123.0
683300,124.0
683400,125.0
683500,125.0
683600,126.0
683700,130.0
683800,126.0
683900,123.0
684000,122.5
684100,126.0
684200,128.0
684300,124.5
684400,123.5
684500,121.5
684600,123.0
684700,122.0
684800,123.0
684900,122.5
685000,120.0
685100,122.0
685200,122.5
685300,121.5
685400,121.5
685500,119.5
685600,118.0
685700,117.0
685800,116.0
685900,116.5
686000,114.5
686100,114.5
686200,114.0
686300,114.0
686400,114.5
686500,111.5
686600,111.5
686700,112.5
686800,114.5
686900,113.5
687000,112.0
687100,109.5
687200,110.5
687300,111.0
687400,111.5
687500,108.5
687600,110.0
687700,110.0
687800,110.0
687900,113.0
688000,111.0
688100,110.0
688200,110.5
688300,116.0
688400,119.5
688500,118.5
688600,119.5
688700,120.5
688800,121.5
688900,120.0
689000,122.5
689100,119.5
689200,122.0
689300,121.0
689400,122.5
689500,123.5
689600,122.0
689700,125.0
689800,128.5
689900,126.5
690000,124.0
690100,127.0
690200,124.5
690300,125.5
690400,124.5
690500,130.0
690600,131.5
690700,128.0
690800,129.5
690900,129.5
691000,129.0
691100,128.5
691200,129.5
691300,127.5
691400,132.0
691500,130.5
691600,133.5
691700,131.5
691800,129.0
691900,128.5
692000,128.5
692100,128.5
692200,129.5
692300,128.0
692400,127.5
692500,128.0
692600,131.0
692700,128.5
692800,127.5
692900,125.0
693000,123.5
693100,121.0
693200,123.5
693300,124.5
693400,123.5
693500,122.5
693600,122.5
693700,121.0
693800,121.5
693900,119.0
694000,125.0
694100,125.0
694200,124.0
694300,125.5
694400,125.5
694500,125.5
694600,124.0
694700,123.5
694800,122.0
694900,119.0
695000,118.0
695100,116.5
695200,118.0
695300,116.5
695400,116.5
695500,116.5
695600,115.5
695700,110.0
695800,116.5
695900,118.5
696000,114.5
696100,119.0
696200,120.0
696300,120.0
696400,121.0
696500,118.5
696600,116.5
696700,118.5
696800,119.5
696900,118.5
697000,116.0
697100,119.0
697200,118.5
697300,113.5
697400,115.0
697500,114.0
697600,115.5
697700,114.0
697800,114.5
697900,112.0
698000,112.5
698100,114.5
698200,114.5
698300,116.5
698400,117.0
698500,118.0
698600,119.0
698700,120.5
698800,121.0
698900,122.0
699000,123.5
699100,125.0
699200,123.0
699300,124.5
699400,122.5
699500,122.0
699600,124.5
699700,127.5
699800,124.5
699900,124.5
700000,124.0
700100,125.5
700200,126.5
700300,122.0
700400,123.0
700500,121.0
700600,123.5
700700,124.5
700800,121.0
700900,119.5
701000,120.5
701100,122.5
701200,119.0
701300,119.5
701400,119.5
701500,115.5
701600,116.5
701700,117.5
701800,119.0
701900,123.0
702000,123.5
702100,126.5
702200,128.5
702300,122.5
702400,122.5
702500,121.0
702600,124.5
702700,125.5
702800,128.0
702900,123.5
703000,126.5
703100,131.5
703200,133.5
703300,130.5
703400,133.0
703500,135.5
703600,138.5
703700,137.0
703800,138.0
703900,140.5
704000,139.5
704100,137.5
704200,137.5
704300,135.0
704400,139.5
704500,137.0
704600,133.0
704700,133.0
704800,137.0
704900,133.0
705000,132.0
705100,131.5
705200,133.5
705300,132.5
705400,132.5
705500,134.5
705600,135.5
705700,135.5
705800,134.0
705900,133.5
